Date,Startup_Name,Sector,City,Funding_Type,Funding_Amount,Education_Background,Age_Group,Professional_Background,Gender_Mix,Initial_Investment,Burn_Rate,Revenue_Model,Customer_Type,City_Tier,Competition_Level,No_of_CoFounders,Status,Survival_Duration_Years
04/06/2015,Zopper,Hyperlocal Shopping App,Mumbai,Private Equity,"2,00,00,000",IIT,30-39,Engineer,Female-Dominated,2.91,Medium,B2C,B2C,Tier 1,Low,5,Failed,3
04/06/2015,Flipkart,eCommerce platform,Bangalore,Private Equity,"5,00,00,000",IIM,20-29,Engineer,Male-Dominated,2.24,Low,Mixed,Mixed,Tier 1,Medium,4,Unicorn,1
05/06/2015,kWatt Solutions,Renewable energy solutions,Mumbai,Seed Funding,"5,00,000",IIM,20-29,Entrepreneur,Female-Dominated,0.05,Medium,Mixed,Mixed,Tier 1,Low,1,Active,2
05/06/2015,Medwell Ventures,Healthcare\\nService provider,Bangalore,Private Equity,"1,00,00,000",IIT,30-39,Corporate,Male-Dominated,0.91,Medium,B2B,B2B,Tier 1,Low,5,Acquired,8
05/06/2015,Jugnoo,Auto Rickshaw Based Services,Chandigarh,Private Equity,"50,00,000",MBA,20-29,Engineer,Male-Dominated,3.73,Low,B2C,B2C,Tier 3,Low,3,Active,8
08/06/2015,PosterGully,Artist / Designer Marketplace,New Delhi,Seed Funding,,IIT,20-29,Consultant,Male-Dominated,2.03,High,B2C,B2C,Tier 3,Low,2,Unicorn,1
08/06/2015,Applied Solar Technologies,Off-grid Solar Power,Mumbai,Private Equity,"4,00,00,000",MBA,20-29,Engineer,Male-Dominated,4.69,Medium,Mixed,Mixed,Tier 1,Low,5,Failed,8
09/06/2015,Clovia,Private Label lingerie Ecommerce,New Delhi,Private Equity,"50,00,000",Commerce,40-49,Consultant,Male-Dominated,1.71,High,B2B,B2B,Tier 3,Low,3,Acquired,12
09/06/2015,Swiggy,Online Food Ordering,Bangalore,Private Equity,"1,65,00,000",IIM,30-39,Corporate,Male-Dominated,0.68,Medium,B2B,B2B,Tier 1,High,3,Active,7
09/06/2015,PayMango,Mobile Commerce Platform,Gurgaon,Seed Funding,"2,34,000",IIM,30-39,Corporate,Male-Dominated,4.52,Medium,Mixed,Mixed,Tier 3,High,2,Active,4
09/06/2015,Printland,Online Printing Services,New Delhi,Private Equity,,Dropout,20-29,Consultant,Mixed,3.65,Medium,B2C,B2C,Tier 3,Medium,1,Failed,1
09/06/2015,Teritree,Digital Marketing Services,Bangalore,Seed Funding,"1,40,000",Dropout,20-29,Engineer,Male-Dominated,4.94,High,Mixed,Mixed,Tier 1,Medium,1,Unicorn,6
10/06/2015,Guiddoo,Travel Guide Mobile App,Mumbai,Seed Funding,,IIM,50-59,Engineer,Male-Dominated,2.41,Medium,B2C,B2C,Tier 1,High,2,Failed,10
10/06/2015,Voonik,Fashion Ecommerce store,Bangalore,Private Equity,"50,00,000",Stanford,20-29,Engineer,Mixed,0.84,Low,B2C,B2C,Tier 1,Low,3,Active,10
11/06/2015,AdStringO,Mobile Compression Software,Mumbai,Seed Funding,"3,50,000",IIM,30-39,Corporate,Female-Dominated,2.06,High,Mixed,Mixed,Tier 1,Medium,2,Unicorn,14
11/06/2015,Faircent.com,Peer to Peer Lending platform,Gurgaon,Seed Funding,"2,50,000",Harvard,30-39,Engineer,Male-Dominated,2.8,Low,B2B,B2B,Tier 3,High,1,Failed,2
12/06/2015,La Renon,Global Healthcare products,Ahmedabad,Private Equity,"1,60,00,000",IIM,30-39,Entrepreneur,Female-Dominated,4.16,High,Mixed,Mixed,Tier 3,Low,5,Active,2
15/06/2015,Homelane,Home Furnishing Solutions,Bangalore,Private Equity,"5,00,00,000",MBA,30-39,Corporate,Male-Dominated,4.72,Medium,B2B,B2B,Tier 1,Low,4,Unicorn,15
15/06/2015,iSTAR,Skill Training & Placement Platform,Bangalore,Private Equity,,IIM,30-39,Consultant,Male-Dominated,1.68,High,B2C,B2C,Tier 1,High,1,Failed,11
15/06/2015,Shippr,Intra-City Logistics service,Bangalore,Seed Funding,"5,00,000",MBA,30-39,Engineer,Mixed,1.49,Medium,Mixed,Mixed,Tier 1,High,2,Unicorn,11
16/06/2015,FoodAbhi,online tiffin service aggregator,Mumbai,Seed Funding,,IIT,30-39,Engineer,Male-Dominated,1.54,Medium,B2C,B2C,Tier 1,High,1,Active,11
16/06/2015,Karma Recycling,Electronic Goods recycling service,Delhi,Private Equity,,IIM,40-49,Teacher,Mixed,3.63,Medium,Mixed,Mixed,Tier 1,Low,1,Acquired,11
16/06/2015,CouponRaja,Online Coupon & comparison platform,Mumbai,Seed Funding,"5,00,000",IIM,20-29,Entrepreneur,Male-Dominated,3.37,High,B2C,B2C,Tier 1,High,2,Active,2
17/06/2015,Babychakra,Parents & Kids Online platform,Mumbai,Seed Funding,,IIT,50-59,Engineer,Male-Dominated,2.02,Medium,Mixed,Mixed,Tier 1,Low,2,Active,15
17/06/2015,Jiffstore,Online Grocery platform,Bangalore,Seed Funding,,IIT,20-29,Engineer,Mixed,1.69,Low,B2B,B2B,Tier 1,Low,1,Failed,9
17/06/2015,MyDentist,Dental Clinic chain,Mumbai,Private Equity,"82,00,000",IIM,30-39,Entrepreneur,Mixed,1.03,High,B2B,B2B,Tier 1,High,4,Acquired,6
18/06/2015,Moovo,On-Demand Logistics Service,New Delhi,Seed Funding,,IIT,20-29,Engineer,Male-Dominated,4.06,High,B2B,B2B,Tier 3,Low,1,Acquired,3
18/06/2015,Fracktal Works,3D Printer Manufacturer,Bangalore,Private Equity,"30,00,000",Commerce,20-29,Engineer,Mixed,3.94,Low,Mixed,Mixed,Tier 1,Medium,4,Active,1
18/06/2015,Hansa Customer Equity,IT / Customer Engagement Consulting,Mumbai,Private Equity,"50,00,000",IIT,20-29,Corporate,Male-Dominated,1.32,Medium,B2B,B2B,Tier 1,Low,3,Unicorn,4
18/06/2015,HealthifyMe,Health & Fitness App,Bangalore,Private Equity,,Arts,30-39,Corporate,Male-Dominated,0.07,Medium,Mixed,Mixed,Tier 1,Low,1,Failed,11
18/06/2015,CAKART.in,Online Education Marketplace,Bangalore,Seed Funding,,Harvard,30-39,Engineer,Mixed,1.9,High,Mixed,Mixed,Tier 1,Medium,2,Active,15
19/06/2015,Housejoy,Home services marketplace,Bangalore,Private Equity,"40,00,000",Commerce,20-29,Engineer,Male-Dominated,2.85,Low,B2B,B2B,Tier 1,Medium,2,Unicorn,8
19/06/2015,FundsIndia.com,Financial Services Platform,Chennai,Private Equity,"1,10,00,000",IIT,30-39,Engineer,Mixed,0.83,Low,Mixed,Mixed,Tier 2,Low,3,Unicorn,12
20/06/2015,Cupick,Social Network for Artists,Bangalore,Seed Funding,"1,20,000",Stanford,30-39,Corporate,Male-Dominated,1.98,Medium,B2B,B2B,Tier 1,High,2,Unicorn,9
20/06/2015,Tracxn,Startup funding platform,Bangalore,Private Equity,"1,00,00,000",MBA,40-49,Entrepreneur,Female-Dominated,4.57,High,B2B,B2B,Tier 1,Low,4,Acquired,14
21/06/2015,Holachef,Food Delivery Platform,Mumbai,Private Equity,"31,00,000",MBA,20-29,Engineer,Male-Dominated,0.49,Low,Mixed,Mixed,Tier 1,Medium,2,Active,1
22/06/2015,elong,Data Driven recruitment recommendation,Bangalore,Private Equity,"50,00,000",IIM,40-49,Entrepreneur,Male-Dominated,0.26,High,Mixed,Mixed,Tier 1,Medium,2,Acquired,10
22/06/2015,Ixigo,Travel Search Engine,Gurgaon,Private Equity,,IIM,20-29,Engineer,Mixed,0.6,Medium,Mixed,Mixed,Tier 3,High,1,Unicorn,3
22/06/2015,SkillAngels,Brain Games Platform,Chennai,Seed Funding,,IIT,30-39,Teacher,Mixed,2.88,High,B2C,B2C,Tier 2,Medium,2,Failed,11
22/06/2015,Vidgyor,Video Advertisement Platform,Bangalore,Seed Funding,"5,00,000",Arts,40-49,Engineer,Male-Dominated,3.61,High,B2B,B2B,Tier 1,High,2,Unicorn,10
22/06/2015,Banihal,Algorithmic Match Making Platform,New Delhi / California,Seed Funding,,Stanford,20-29,Corporate,Male-Dominated,4.31,High,B2B,B2B,Tier 3,Medium,1,Acquired,2
23/06/2015,Goodservice,Mobile Chat based concierge service,New Delhi,Private Equity,"16,00,000",Harvard,30-39,Entrepreneur,Male-Dominated,2.88,Low,B2C,B2C,Tier 3,Medium,3,Acquired,10
23/06/2015,Treebo,Online Budget Hotel Booking Service,Bangalore,Private Equity,"60,00,000",MBA,40-49,Engineer,Male-Dominated,2.92,Medium,Mixed,Mixed,Tier 1,High,3,Active,1
23/06/2015,EduKart,Online education marketplace,New Delhi,Private Equity,"10,00,000",MBA,30-39,Corporate,Female-Dominated,1.39,Medium,B2C,B2C,Tier 3,Medium,1,Active,4
23/06/2015,Healthians.com,Preventive healthcare services,Hyderabad,Seed Funding,,Harvard,30-39,Corporate,Male-Dominated,4.51,High,B2B,B2B,Tier 2,Medium,2,Failed,13
24/06/2015,LabInApp,Science Learning App,Bangalore,Seed Funding,,IIT,40-49,Corporate,Male-Dominated,0.38,Low,B2C,B2C,Tier 1,High,2,Acquired,7
24/06/2015,Syona Cosmetics,Beauty and Wellness platform,Chennai,Seed Funding,,MBA,30-39,Entrepreneur,Male-Dominated,0.54,Medium,Mixed,Mixed,Tier 2,Low,2,Acquired,6
24/06/2015,Sigrid Education,Online Education Platform,Noida,Seed Funding,,IIT,30-39,Engineer,Mixed,1.48,Low,B2B,B2B,Tier 3,Low,2,Active,3
24/06/2015,Indix,SaaS product intelligence platform,,Private Equity,"1,50,00,000",Arts,20-29,Engineer,Male-Dominated,1.91,Low,B2B,B2B,Tier 3,High,5,Acquired,11
24/06/2015,The Porter,Logistics Tech,Mumbai,Private Equity,"55,00,000",Commerce,30-39,Engineer,Mixed,4.46,High,B2C,B2C,Tier 1,Low,4,Active,9
24/06/2015,Retention.ai,App Analytics platform,Bangalore,Seed Funding,"5,00,000",IIM,30-39,Engineer,Mixed,1.16,Medium,Mixed,Mixed,Tier 1,Medium,2,Acquired,2
25/06/2015,Fusion Microfinance,Micro Finance Platform,New Delhi,Private Equity,"86,00,000",Harvard,40-49,Entrepreneur,Male-Dominated,1.64,Low,B2B,B2B,Tier 3,Low,5,Active,9
25/06/2015,Zinka,Freight logistics platform,Bangalore,Private Equity,"60,00,000",IIM,20-29,Consultant,Male-Dominated,3.02,High,Mixed,Mixed,Tier 1,Medium,4,Failed,12
26/06/2015,CreditMantri,Credit Management Services,Chennai,Private Equity,"25,00,000",MBA,30-39,Engineer,Male-Dominated,1.11,High,B2C,B2C,Tier 2,Medium,4,Active,11
26/06/2015,GetMyPeon,Hyperlocal Handyman Services,Mumbai,Seed Funding,"2,50,000",Stanford,40-49,Entrepreneur,Male-Dominated,3.84,Medium,Mixed,Mixed,Tier 1,Medium,1,Acquired,15
29/06/2015,UrbanClap,Hyperlocal services marketplace,New Delhi,Private Equity,"1,00,00,000",Stanford,40-49,Entrepreneur,Male-Dominated,2.41,High,B2C,B2C,Tier 3,High,5,Failed,8
29/06/2015,StayGlad,Beauty services Mobile Marketplace,Bangalore,Seed Funding,,IIM,30-39,Teacher,Mixed,3.13,Medium,B2C,B2C,Tier 1,Medium,2,Failed,4
29/06/2015,AdWyze,Marketing / Advertising Automation platform,Bangalore,Seed Funding,"10,00,000",MBA,30-39,Engineer,Male-Dominated,4.15,High,B2C,B2C,Tier 1,Medium,1,Acquired,3
29/06/2015,Zimmber,Hyperlocal Handyman Services,Mumbai,Seed Funding,"4,00,000",Arts,20-29,Entrepreneur,Male-Dominated,4.85,Medium,Mixed,Mixed,Tier 1,Low,1,Failed,1
30/06/2015,Buttercups,Online Lingerie platform,Bangalore,Seed Funding,,Arts,40-49,Entrepreneur,Male-Dominated,1.14,High,Mixed,Mixed,Tier 1,Medium,2,Active,9
30/06/2015,RailYatri,Railways Information Mobile app,Bangalore,Private Equity,,IIT,40-49,Engineer,Male-Dominated,3.13,High,B2B,B2B,Tier 1,Low,2,Active,7
30/06/2015,aagaar.com,Hyperlocal grocery delivery,Gurgaon,Seed Funding,,MBA,30-39,Engineer,Male-Dominated,1.46,High,Mixed,Mixed,Tier 3,Medium,2,Active,11
30/06/2015,Flatchat,Flat rental Mobile App,Bangalore,Private Equity,"25,00,000",IIM,20-29,Engineer,Male-Dominated,3.68,Low,Mixed,Mixed,Tier 1,High,3,Failed,6
30/06/2015,MyCFO,Wealth Management Platform,Mumbai,Private Equity,"15,00,000",IIM,40-49,Consultant,Male-Dominated,4.33,High,B2B,B2B,Tier 1,High,2,Unicorn,15
01/05/2015,Foodpanda,Online Food Delivery,Gurgaon,Private Equity,"10,00,00,000",IIT,20-29,Corporate,Male-Dominated,2.91,Medium,Mixed,Mixed,Tier 3,High,3,Failed,12
01/05/2015,Termsheet,Fund Raising Platform,Chennai,Seed Funding,"1,00,000",Arts,50-59,Engineer,Male-Dominated,1.95,Medium,Mixed,Mixed,Tier 2,Medium,2,Unicorn,5
04/05/2015,Applicate,Workforce Management Software,Bangalore,Seed Funding,"5,50,000",IIM,30-39,Engineer,Mixed,1.76,High,Mixed,Mixed,Tier 1,Medium,1,Active,7
04/05/2015,World Art Community,Online Art Marketplace,Gurgaon,Seed Funding,"2,00,000",Arts,40-49,Corporate,Female-Dominated,3.44,High,Mixed,Mixed,Tier 3,Low,1,Failed,13
04/05/2015,SpoonJoy,Online Food Delivery,Bangalore,Seed Funding,"10,00,000",Arts,30-39,Consultant,Mixed,1.81,Medium,B2C,B2C,Tier 1,Low,1,Failed,7
05/05/2015,Seed Schools,Affordable Education,Hyderabad,Seed Funding,"6,50,000",IIM,30-39,Engineer,Mixed,2.52,High,Mixed,Mixed,Tier 2,Medium,1,Failed,10
05/05/2015,Ignis Careers,Career Development,Hyderabad,Seed Funding,"2,50,000",IIT,30-39,Corporate,Male-Dominated,2.68,Medium,B2B,B2B,Tier 2,High,2,Active,9
05/05/2015,Square Yards,Real Estate Advisory,Gurgaon,Private Equity,"60,00,000",Dropout,30-39,Entrepreneur,Male-Dominated,0.95,Medium,Mixed,Mixed,Tier 3,High,5,Unicorn,6
05/05/2015,Fintellix,Banking Analytics Platform,Bangalore,Private Equity,"1,50,00,000",IIM,40-49,Engineer,Mixed,3.65,High,Mixed,Mixed,Tier 1,Medium,3,Unicorn,15
05/05/2015,Customer360,Customer Engagement Platform,Mumbai,Seed Funding,,Harvard,30-39,Entrepreneur,Mixed,4.99,Low,B2B,B2B,Tier 1,Medium,2,Acquired,11
06/05/2015,Delhivery,Ecommerce Logistics,Gurgaon,Private Equity,"8,50,00,000",MBA,20-29,Consultant,Male-Dominated,0.68,Medium,Mixed,Mixed,Tier 3,High,4,Unicorn,6
06/05/2015,Swiggy,Online Food Delivery,Bangalore,Private Equity,"1,50,00,000",Arts,40-49,Corporate,Male-Dominated,1.84,Medium,B2B,B2B,Tier 1,High,3,Unicorn,2
07/05/2015,Uniphore,Speech Recognition Solutions,Chennai,Private Equity,,IIT,40-49,Consultant,Mixed,0.38,Medium,B2B,B2B,Tier 2,Medium,2,Unicorn,9
07/05/2015,Box8,Online Food Delivery,Mumbai,Private Equity,"35,00,000",Stanford,30-39,Engineer,Male-Dominated,1.27,Low,B2B,B2B,Tier 1,Medium,3,Unicorn,14
07/05/2015,Toppr,Online Education Platform,Mumbai,Private Equity,"1,00,00,000",MBA,40-49,Engineer,Male-Dominated,3.91,High,Mixed,Mixed,Tier 1,Medium,3,Active,8
07/05/2015,Vedantu,Online Education Platform,Bangalore,Private Equity,"50,00,000",IIT,20-29,Engineer,Mixed,2.3,High,Mixed,Mixed,Tier 1,Low,3,Active,1
08/05/2015,BuyHatke,Online Product Comparison,Bangalore,Seed Funding,"10,00,000",IIT,20-29,Consultant,Mixed,4.65,High,Mixed,Mixed,Tier 1,High,2,Active,13
08/05/2015,KleverKid,Online Education Platform,New Delhi,Seed Funding,,IIM,20-29,Engineer,Male-Dominated,3.14,High,B2C,B2C,Tier 3,Low,2,Acquired,4
08/05/2015,Uniken,Online Security Platform,Pune,Private Equity,"20,00,000",MBA,20-29,Consultant,Female-Dominated,2.48,Medium,Mixed,Mixed,Tier 2,Medium,3,Unicorn,2
08/05/2015,GrandOpinion,Online Medical Diagnostic,New Delhi,Seed Funding,"1,50,000",IIM,20-29,Engineer,Male-Dominated,4.97,Low,B2B,B2B,Tier 3,Low,1,Acquired,1
08/05/2015,HealthifyMe,Health & Fitness App,Bangalore,Private Equity,,IIT,30-39,Engineer,Male-Dominated,0.6,Low,Mixed,Mixed,Tier 1,High,2,Acquired,6
12/05/2015,ZapStitch,Cloud Data Integration Platform,Bangalore,Private Equity,"20,00,000",IIM,50-59,Engineer,Mixed,2.11,Medium,B2C,B2C,Tier 1,Low,2,Failed,8
12/05/2015,Wassup,Mobile Laundry Cleaning Service,Chennai,Private Equity,"20,00,000",Harvard,50-59,Teacher,Mixed,1.71,Medium,B2C,B2C,Tier 2,Low,3,Failed,3
12/05.2015,Mobiefit,Mobile Fitness App,Goa,Seed Funding,,Stanford,20-29,Engineer,Male-Dominated,3.6,High,B2B,B2B,Tier 3,Low,2,Unicorn,4
12/05.2015,Plancess,Online Education Platform,Mumbai,Seed Funding,"20,00,000",Dropout,40-49,Engineer,Male-Dominated,2.44,Medium,B2B,B2B,Tier 1,Medium,4,Failed,2
12/05/2015,WorkHorse,Service-On-Demand Mobile App,Mumbai,Seed Funding,,Stanford,40-49,Engineer,Female-Dominated,0.92,Low,Mixed,Mixed,Tier 1,Medium,2,Active,7
13/05/2015,Innovaccer,Intelligent Data Analytics,Noida,Seed Funding,,Commerce,30-39,Engineer,Male-Dominated,1.53,Medium,B2B,B2B,Tier 3,High,2,Acquired,10
13/05/2015,MyCuteOffice,Online Office Rental,Mumbai,Seed Funding,,IIM,40-49,Corporate,Mixed,3.21,Medium,B2C,B2C,Tier 1,Medium,1,Active,12
14/05/2015,IndianRoots.com,Lifestyle Ecommerce Portal,Gurgaon,Private Equity,"50,00,000",IIM,20-29,Corporate,Mixed,0.38,Low,Mixed,Mixed,Tier 3,Medium,3,Unicorn,5
14/05/2015,RedPolka,Online Fashion Aggregator,Mumbai,Seed Funding,"2,50,000",MBA,40-49,Corporate,Male-Dominated,2.79,Medium,B2B,B2B,Tier 1,Medium,2,Unicorn,3
15/05/2015,Venturesity,Online Job skills Showcase,Bangalore,Seed Funding,"2,70,000",Commerce,50-59,Consultant,Female-Dominated,0.89,Low,B2B,B2B,Tier 1,High,2,Unicorn,1
18/05/2015,TheBetterIndia.com,Online News Media,Bangalore,Seed Funding,,IIT,40-49,Engineer,Mixed,2.37,Low,Mixed,Mixed,Tier 1,Low,2,Unicorn,7
18/05/2015,Awaaz De,Enterprise Communication Platform,Ahmedabad,Seed Funding,,IIT,20-29,Entrepreneur,Mixed,0.89,Low,B2C,B2C,Tier 3,High,1,Active,13
19/05/2015,Chaayos,Offline Tea Chain,New Delhi,Private Equity,"10,00,000",IIT,30-39,Teacher,Female-Dominated,1.38,Low,Mixed,Mixed,Tier 3,Low,1,Unicorn,8
19/05/2015,Akosha,Business Messaging App,New Delhi,Private Equity,"1,60,00,000",MBA,20-29,Entrepreneur,Male-Dominated,4.67,Medium,Mixed,Mixed,Tier 3,Low,3,Acquired,15
19/05/2015,Cooey,Health Mobile App,Bangalore,Seed Funding,"4,70,000",IIM,20-29,Consultant,Female-Dominated,1.39,High,Mixed,Mixed,Tier 1,Low,1,Failed,13
19/05/2015,MeetUniv,Online Ed-Tech Platform,Noida,Seed Funding,"10,00,000",IIT,30-39,Teacher,Mixed,4.06,Medium,Mixed,Mixed,Tier 3,High,2,Active,8
19/05/2015,Inspirock,Online Travel Planning,,Private Equity,,MBA,40-49,Engineer,Mixed,4.96,High,B2C,B2C,Tier 3,Low,1,Unicorn,7
19/05/2015,Crown-it,Hyperlocal Mobile Marketplace,Gurgaon,Private Equity,"55,00,000",MBA,20-29,Engineer,Male-Dominated,3.76,Low,Mixed,Mixed,Tier 3,Medium,4,Active,14
19/05/2015,Trucksfirst,Trucking Logistic Operations,Gurgaon,Private Equity,"1,00,00,000",Dropout,20-29,Engineer,Male-Dominated,2.28,Low,B2C,B2C,Tier 3,Low,3,Failed,10
20/05/2015,Lookup,B2C Messaging App,Bangalore,Private Equity,"30,00,000",IIT,20-29,Engineer,Male-Dominated,3.69,Medium,B2B,B2B,Tier 1,Medium,3,Active,10
21/05/2015,SunTerrace,Rooftop Solar Plants,New Delhi,Private Equity,,Commerce,30-39,Teacher,Male-Dominated,2.59,Medium,B2B,B2B,Tier 3,Low,1,Failed,3
22/05/2015,\\xc2\\xa0Nudgespot,Customer Engagement Platform,Bangalore,Seed Funding,"6,25,000",IIM,30-39,Teacher,Male-Dominated,1.29,High,Mixed,Mixed,Tier 1,Low,1,Failed,2
22/05/2015,CarDekho,Online Car Portal,Jaipur,Private Equity,,IIT,20-29,Entrepreneur,Mixed,3.44,High,B2C,B2C,Tier 3,High,2,Acquired,4
22/05/2015,EveningFlavors,Online Table Reservation,Bangalore,Seed Funding,"5,00,000",Arts,20-29,Entrepreneur,Male-Dominated,4.71,High,Mixed,Mixed,Tier 1,Medium,1,Failed,10
25/05/2015,Razorpay,Online Payment Gateway,Bangalore,Seed Funding,,Dropout,20-29,Engineer,Male-Dominated,2.87,Medium,B2C,B2C,Tier 1,Low,2,Active,8
25/05/2015,ZenParent,Parents focused Web Content,Bangalore,Seed Funding,"5,00,000",IIM,40-49,Consultant,Male-Dominated,4.21,Medium,B2B,B2B,Tier 1,Medium,2,Failed,4
25/05/2015,Newgen Payments,Payments Solution Provider,New Delhi,Seed Funding,,MBA,20-29,Corporate,Mixed,4.96,Low,Mixed,Mixed,Tier 3,High,2,Acquired,15
26/05/2015,UrbanPro,On-demand Service marketplace,Bangalore,Private Equity,"20,00,000",IIM,30-39,Engineer,Mixed,4.53,Medium,B2C,B2C,Tier 1,High,2,Acquired,4
26/05/2015,Goodbox,On-Demand Business messaging,Bangalore,Seed Funding,"2,00,000",IIT,50-59,Engineer,Mixed,2.32,High,Mixed,Mixed,Tier 1,Low,1,Active,4
26/05/2015,Renderlogy,Online Home D\\xc3\\xa9cor,Hyderabad,Private Equity,"10,00,000",IIT,20-29,Engineer,Mixed,0.1,Medium,B2B,B2B,Tier 2,High,2,Active,4
27/05/2015,Postman,API Workflow platform,Bangalore,Seed Funding,"10,00,000",Harvard,20-29,Engineer,Mixed,1.53,Medium,B2C,B2C,Tier 1,Medium,1,Acquired,14
27/05/2015,Casa2inns,Affordable Hotel Booking Online,New Delhi,Private Equity,"50,00,000",Harvard,30-39,Corporate,Male-Dominated,0.95,Medium,B2C,B2C,Tier 3,Medium,2,Failed,1
27/05/2015,FleetRover,Logistics Intelligence,Goa,Seed Funding,"1,80,000",MBA,30-39,Engineer,Male-Dominated,1.5,Medium,Mixed,Mixed,Tier 3,Medium,1,Acquired,14
28/05/2015,TheKarrier,Last Mile Logistics,Bangalore,Seed Funding,"2,40,000",IIM,40-49,Consultant,Male-Dominated,1.01,High,Mixed,Mixed,Tier 1,High,1,Failed,15
28/05/2015,Zoomcar,Self-driven Car rental,Bangalore,Private Equity,"50,00,000",IIM,30-39,Engineer,Mixed,3.41,Medium,Mixed,Mixed,Tier 1,Medium,4,Acquired,15
28/05/2015,Truweight,Weight Management Service,Hyderabad,Private Equity,,IIM,40-49,Corporate,Male-Dominated,3.46,Low,B2C,B2C,Tier 2,Medium,2,Active,3
30/05/2015,Ather Energy,Electric Scooter Manufacturer,Bangalore,Private Equity,"1,20,00,000",IIM,30-39,Consultant,Male-Dominated,2.94,Medium,Mixed,Mixed,Tier 1,High,3,Active,6
03/04/2015,Swiggy,Online Food Delivery,Bangalore,Private Equity,"20,00,000",Dropout,20-29,Entrepreneur,Male-Dominated,0.81,Low,B2C,B2C,Tier 1,Low,4,Active,6
04/04/2015,Bluegape,Web Content Publishing,Gurgaon,Seed Funding,"2,00,000",Dropout,20-29,Teacher,Mixed,2.86,Medium,B2B,B2B,Tier 3,High,1,Active,6
04/04/2015,KeepTrax,Location Based App,Dallas / Hyderabad,Seed Funding,"10,00,000",IIM,20-29,Consultant,Male-Dominated,4.28,Medium,B2C,B2C,Tier 3,Low,2,Unicorn,14
06/04/2015,InstaLively,Video Streaming,New Delhi,Seed Funding,"1,20,000",MBA,20-29,Teacher,Male-Dominated,2.76,Medium,Mixed,Mixed,Tier 3,Low,2,Unicorn,7
07/04/2015,Pricejugaad,Price Comparison,Hyderabad,Seed Funding,"1,65,000",IIM,30-39,Corporate,Male-Dominated,1.57,High,B2B,B2B,Tier 2,Medium,1,Active,6
07/04/2015,Quikr,Online Classifieds,Mumbai,Private Equity,"15,00,00,000",IIM,30-39,Engineer,Male-Dominated,1.76,Low,B2C,B2C,Tier 1,Medium,4,Acquired,7
07/04/2015,PressPlay,Travel Entertainment,New Delhi,Seed Funding,"22,00,000",Arts,20-29,Corporate,Male-Dominated,1.23,Low,B2C,B2C,Tier 3,Low,3,Acquired,4
07/04/2015,LogiNext,Logistics Tech,Mumbai,Seed Funding,,IIT,30-39,Engineer,Male-Dominated,3.8,Medium,B2B,B2B,Tier 1,Low,1,Unicorn,12
08/04/2015,FirstCry.com,eCommerce,Pune,Private Equity,"1,00,00,000",IIM,20-29,Entrepreneur,Mixed,4.69,High,Mixed,Mixed,Tier 2,Low,4,Active,2
08/04/2015,MobiKwik,Digital / Mobile Wallet,Gurgaon,Private Equity,"2,50,00,000",MBA,40-49,Consultant,Female-Dominated,0.98,Low,Mixed,Mixed,Tier 3,High,5,Acquired,5
08/04/2015,Olacabs,Cab Aggregator,Bangalore,Private Equity,"40,00,00,000",Arts,40-49,Consultant,Mixed,0.46,Low,B2B,B2B,Tier 1,High,3,Failed,2
09/04/2015,Gadgetwood,Device Repair Svcs,New Delhi,Seed Funding,"2,00,000",IIM,40-49,Engineer,Male-Dominated,3.63,High,Mixed,Mixed,Tier 3,Medium,1,Acquired,10
09/04/2015,Bonhomia,Premium Beverages,New Delhi,Seed Funding,"20,00,000",IIM,20-29,Engineer,Mixed,3.19,High,B2B,B2B,Tier 3,Low,3,Active,15
09/04/2015,Changer Mints,Digital / Mobile Wallet,Kolkata,Seed Funding,"1,65,000",IIT,20-29,Entrepreneur,Male-Dominated,4.42,Medium,B2C,B2C,Tier 3,High,1,Failed,6
09/04/2015,Urban Ladder,Online Furnishing\\neCommerce,Bangalore,Private Equity,"5,00,00,000",IIM,40-49,Engineer,Mixed,4.19,Medium,B2C,B2C,Tier 1,Low,5,Failed,12
09/04/2015,Purple Squirrel,Ed-Tech,Mumbai,Private Equity,,IIM,30-39,Corporate,Male-Dominated,1.52,Medium,B2B,B2B,Tier 1,High,1,Acquired,9
10/04/2015,Whatfix,Interactive\\xc2\\xa0 How-To Guides,Bangalore,Seed Funding,"9,00,000",IIM,30-39,Engineer,Mixed,1.37,Low,Mixed,Mixed,Tier 1,High,1,Acquired,15
10/04/2015,iMMi Life,Mobile Health Tech,Chennai,Seed Funding,,IIM,20-29,Entrepreneur,Mixed,3.56,High,B2B,B2B,Tier 2,Medium,1,Unicorn,9
11/04/2015,Zomato,Restaurant Reviews,Gurgaon,Private Equity,"2,50,00,000",MBA,30-39,Corporate,Male-Dominated,4.49,Medium,B2C,B2C,Tier 3,High,4,Unicorn,6
13/04/2015,ZopNow,Online Grocer,Bangalore,Private Equity,"1,00,00,000",Commerce,20-29,Consultant,Male-Dominated,4.82,Medium,B2C,B2C,Tier 1,Medium,3,Failed,15
13/04/2015,Nayi Disha,Ed-Tech,New Delhi,Seed Funding,"3,00,000",IIT,40-49,Engineer,Female-Dominated,4.17,Low,B2B,B2B,Tier 3,High,2,Unicorn,15
